Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Bellingham, WA Metropolitan Statistical Area",227
"Bremerton-Silverdale-Port Orchard, WA Metropolitan Statistical Area",153
"Kennewick-Richland, WA Metropolitan Statistical Area",104
"Longview, WA Metropolitan Statistical Area",146
"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",134
"Olympia-Lacey-Tumwater, WA Metropolitan Statistical Area",172
"Portland-Vancouver-Hillsboro, OR-WA Metropolitan Statistical Area",214
"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",190
"Spokane-Spokane Valley, WA Metropolitan Statistical Area",157
"Wenatchee, WA Metropolitan Statistical Area",110
"Yakima, WA Metropolitan Statistical Area",120
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2021, Federal Trade Commission",
