Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Kansas City, MO-KS Metropolitan Statistical Area",801
"Lawrence, KS Metropolitan Statistical Area",1779
"Manhattan, KS Metropolitan Statistical Area",1062
"St. Joseph, MO-KS Metropolitan Statistical Area",147
"Topeka, KS Metropolitan Statistical Area",1548
"Wichita, KS Metropolitan Statistical Area",1378
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2021, Federal Trade Commission",
