Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Ann Arbor, MI Metropolitan Statistical Area",237
"Battle Creek, MI Metropolitan Statistical Area",150
"Bay City, MI Metropolitan Statistical Area",121
"Detroit-Warren-Dearborn, MI Metropolitan Statistical Area",289
"Flint, MI Metropolitan Statistical Area",247
"Grand Rapids-Kentwood, MI Metropolitan Statistical Area",146
"Holland, MI Micropolitan Statistical Area",87
"Jackson, MI Metropolitan Statistical Area",107
"Kalamazoo-Portage, MI Metropolitan Statistical Area",206
"Lansing-East Lansing, MI Metropolitan Statistical Area",150
"Monroe, MI Metropolitan Statistical Area",124
"Muskegon, MI Metropolitan Statistical Area",152
"Niles, MI Metropolitan Statistical Area",164
"Saginaw, MI Metropolitan Statistical Area",167
"South Bend-Mishawaka, IN-MI Metropolitan Statistical Area",176
"Traverse City, MI Micropolitan Statistical Area",102
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2021, Federal Trade Commission",
