Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Areas,# of Reports
"Asheville, NC Metropolitan Statistical Area","4,706"
"Burlington, NC Metropolitan Statistical Area","1,648"
"Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area","37,299"
"Durham-Chapel Hill, NC Metropolitan Statistical Area","7,008"
"Fayetteville, NC Metropolitan Statistical Area","7,152"
"Goldsboro, NC Metropolitan Statistical Area",867
"Greensboro-High Point, NC Metropolitan Statistical Area","9,066"
"Greenville, NC Metropolitan Statistical Area","1,801"
"Hickory-Lenoir-Morganton, NC Metropolitan Statistical Area","2,829"
"Jacksonville, NC Metropolitan Statistical Area","1,860"
"Lumberton, NC Micropolitan Statistical Area","1,061"
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metropolitan Statistical Area","5,994"
"New Bern, NC Metropolitan Statistical Area","1,093"
"Raleigh-Cary, NC Metropolitan Statistical Area","16,862"
"Rocky Mount, NC Metropolitan Statistical Area","1,387"
"Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area","23,212"
"Wilmington, NC Metropolitan Statistical Area","3,022"
"Winston-Salem, NC Metropolitan Statistical Area","6,524"
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2021 U.S. Census figures. Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2023, Federal Trade Commission",
