Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Areas,# of Reports
"Bellingham, WA Metropolitan Statistical Area","2,188"
"Bremerton-Silverdale-Port Orchard, WA Metropolitan Statistical Area","2,807"
"Kennewick-Richland, WA Metropolitan Statistical Area","1,933"
"Longview, WA Metropolitan Statistical Area",868
"Mount Vernon-Anacortes, WA Metropolitan Statistical Area","1,059"
"Olympia-Lacey-Tumwater, WA Metropolitan Statistical Area","3,194"
"Portland-Vancouver-Hillsboro, OR-WA Metropolitan Statistical Area","26,931"
"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area","43,549"
"Spokane-Spokane Valley, WA Metropolitan Statistical Area","5,534"
"Wenatchee, WA Metropolitan Statistical Area",790
"Yakima, WA Metropolitan Statistical Area","1,401"
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2021 U.S. Census figures. Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2023, Federal Trade Commission",
