Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Areas,# of Reports
"Bloomington, IL Metropolitan Statistical Area","1,343"
"Carbondale-Marion, IL Metropolitan Statistical Area","1,152"
"Champaign-Urbana, IL Metropolitan Statistical Area","2,010"
"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area","118,239"
"Davenport-Moline-Rock Island, IA-IL Metropolitan Statistical Area","2,704"
"Decatur, IL Metropolitan Statistical Area",799
"Kankakee, IL Metropolitan Statistical Area","1,071"
"Ottawa, IL Micropolitan Statistical Area",887
"Peoria, IL Metropolitan Statistical Area","2,947"
"Rockford, IL Metropolitan Statistical Area","3,064"
"Springfield, IL Metropolitan Statistical Area","1,749"
"St. Louis, MO-IL Metropolitan Statistical Area","33,572"
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2021 U.S. Census figures. Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2023, Federal Trade Commission",
