Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Areas,# of Reports
"Augusta-Richmond County, GA-SC Metropolitan Statistical Area","7,155"
"Charleston-North Charleston, SC Metropolitan Statistical Area","9,721"
"Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area","37,299"
"Columbia, SC Metropolitan Statistical Area","11,443"
"Florence, SC Metropolitan Statistical Area","2,173"
"Greenville-Anderson, SC Metropolitan Statistical Area","10,213"
"Hilton Head Island-Bluffton, SC Metropolitan Statistical Area","2,115"
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metropolitan Statistical Area","5,994"
"Spartanburg, SC Metropolitan Statistical Area","3,371"
"Sumter, SC Metropolitan Statistical Area","1,796"
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2021 U.S. Census figures. Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2023, Federal Trade Commission",
