Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Areas,# of Reports
"Flagstaff, AZ Metropolitan Statistical Area","1,197"
"Lake Havasu City-Kingman, AZ Metropolitan Statistical Area","2,371"
"Phoenix-Mesa-Chandler, AZ Metropolitan Statistical Area","62,238"
"Prescott Valley-Prescott, AZ Metropolitan Statistical Area","2,944"
"Show Low, AZ Micropolitan Statistical Area",741
"Sierra Vista-Douglas, AZ Metropolitan Statistical Area","1,360"
"Tucson, AZ Metropolitan Statistical Area","11,804"
"Yuma, AZ Metropolitan Statistical Area","1,170"
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2021 U.S. Census figures. Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2023, Federal Trade Commission",
