Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Areas,# of Reports
"Fort Smith, AR-OK Metropolitan Statistical Area","1,529"
"Lawton, OK Metropolitan Statistical Area","1,113"
"Oklahoma City, OK Metropolitan Statistical Area","12,264"
"Tulsa, OK Metropolitan Statistical Area","8,969"
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2021 U.S. Census figures. Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2023, Federal Trade Commission",
