Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Areas,# of Reports
"Bakersfield, CA Metropolitan Statistical Area","6,964"
"Chico, CA Metropolitan Statistical Area","1,689"
"El Centro, CA Metropolitan Statistical Area",726
"Eureka-Arcata, CA Micropolitan Statistical Area","1,182"
"Fresno, CA Metropolitan Statistical Area","9,125"
"Hanford-Corcoran, CA Metropolitan Statistical Area",874
"Los Angeles-Long Beach-Anaheim, CA Metropolitan Statistical Area","145,347"
"Madera, CA Metropolitan Statistical Area","1,186"
"Merced, CA Metropolitan Statistical Area","1,782"
"Modesto, CA Metropolitan Statistical Area","4,047"
"Napa, CA Metropolitan Statistical Area","1,137"
"Oxnard-Thousand Oaks-Ventura, CA Metropolitan Statistical Area","8,317"
"Redding, CA Metropolitan Statistical Area","1,589"
"Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area","45,649"
"Sacramento-Roseville-Folsom, CA Metropolitan Statistical Area","27,724"
"Salinas, CA Metropolitan Statistical Area","2,884"
"San Diego-Chula Vista-Carlsbad, CA Metropolitan Statistical Area","37,230"
"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area","51,293"
"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","19,406"
"San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area","2,762"
"Santa Cruz-Watsonville, CA Metropolitan Statistical Area","2,484"
"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area","3,121"
"Santa Rosa-Petaluma, CA Metropolitan Statistical Area","4,222"
"Stockton, CA Metropolitan Statistical Area","6,920"
"Truckee-Grass Valley, CA Micropolitan Statistical Area","1,187"
"Vallejo, CA Metropolitan Statistical Area","5,071"
"Visalia, CA Metropolitan Statistical Area","2,497"
"Yuba City, CA Metropolitan Statistical Area","1,390"
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2021 U.S. Census figures. Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2023, Federal Trade Commission",
