Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Areas,# of Reports
"Alexandria, LA Metropolitan Statistical Area","1,824"
"Baton Rouge, LA Metropolitan Statistical Area","9,911"
"Hammond, LA Metropolitan Statistical Area","1,099"
"Houma-Thibodaux, LA Metropolitan Statistical Area","1,383"
"Lafayette, LA Metropolitan Statistical Area","5,135"
"Lake Charles, LA Metropolitan Statistical Area","1,472"
"Monroe, LA Metropolitan Statistical Area","1,747"
"New Orleans-Metairie, LA Metropolitan Statistical Area","15,687"
"Shreveport-Bossier City, LA Metropolitan Statistical Area","4,816"
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2021 U.S. Census figures. Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2023, Federal Trade Commission",
