Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Areas,# of Reports
"Gulfport-Biloxi, MS Metropolitan Statistical Area","4,015"
"Hattiesburg, MS Metropolitan Statistical Area","1,547"
"Jackson, MS Metropolitan Statistical Area","5,844"
"Memphis, TN-MS-AR Metropolitan Statistical Area","18,725"
"Tupelo, MS Micropolitan Statistical Area","1,120"
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2021 U.S. Census figures. Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2023, Federal Trade Commission",
