Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Areas,# of Reports
"Cape Coral-Fort Myers, FL Metropolitan Statistical Area","9,143"
"Crestview-Fort Walton Beach-Destin, FL Metropolitan Statistical Area","2,844"
"Deltona-Daytona Beach-Ormond Beach, FL Metropolitan Statistical Area","9,432"
"Gainesville, FL Metropolitan Statistical Area","4,029"
"Homosassa Springs, FL Metropolitan Statistical Area","2,205"
"Jacksonville, FL Metropolitan Statistical Area","24,286"
"Lakeland-Winter Haven, FL Metropolitan Statistical Area","11,027"
"Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area","108,394"
"Naples-Marco Island, FL Metropolitan Statistical Area","4,112"
"North Port-Sarasota-Bradenton, FL Metropolitan Statistical Area","12,812"
"Ocala, FL Metropolitan Statistical Area","5,332"
"Orlando-Kissimmee-Sanford, FL Metropolitan Statistical Area","42,170"
"Palm Bay-Melbourne-Titusville, FL Metropolitan Statistical Area","9,667"
"Panama City, FL Metropolitan Statistical Area","2,084"
"Pensacola-Ferry Pass-Brent, FL Metropolitan Statistical Area","5,889"
"Port St. Lucie, FL Metropolitan Statistical Area","6,843"
"Punta Gorda, FL Metropolitan Statistical Area","2,637"
"Sebastian-Vero Beach, FL Metropolitan Statistical Area","3,583"
"Sebring-Avon Park, FL Metropolitan Statistical Area","1,202"
"Tallahassee, FL Metropolitan Statistical Area","4,983"
"Tampa-St. Petersburg-Clearwater, FL Metropolitan Statistical Area","51,074"
"The Villages, FL Metropolitan Statistical Area","1,482"
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2021 U.S. Census figures. Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2023, Federal Trade Commission",
