Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Areas,# of Reports
"Allentown-Bethlehem-Easton, PA-NJ Metropolitan Statistical Area","8,862"
"Atlantic City-Hammonton, NJ Metropolitan Statistical Area","2,772"
"New York-Newark-Jersey City, NY-NJ-PA Metropolitan Statistical Area","221,933"
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","94,400"
"Trenton-Princeton, NJ Metropolitan Statistical Area","4,216"
"Vineland-Bridgeton, NJ Metropolitan Statistical Area","1,405"
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2021 U.S. Census figures. Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2023, Federal Trade Commission",
