Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Areas,# of Reports
"Dover, DE Metropolitan Statistical Area","2,516"
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","94,400"
"Salisbury, MD-DE Metropolitan Statistical Area","4,364"
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2021 U.S. Census figures. Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2023, Federal Trade Commission",
