Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Areas,# of Reports
"Anniston-Oxford, AL Metropolitan Statistical Area","1,046"
"Auburn-Opelika, AL Metropolitan Statistical Area","1,359"
"Birmingham-Hoover, AL Metropolitan Statistical Area","13,875"
"Columbus, GA-AL Metropolitan Statistical Area","4,128"
"Daphne-Fairhope-Foley, AL Metropolitan Statistical Area","2,144"
"Decatur, AL Metropolitan Statistical Area","1,124"
"Dothan, AL Metropolitan Statistical Area","1,287"
"Florence-Muscle Shoals, AL Metropolitan Statistical Area",970
"Gadsden, AL Metropolitan Statistical Area",813
"Huntsville, AL Metropolitan Statistical Area","5,882"
"LaGrange, GA-AL Micropolitan Statistical Area","1,134"
"Mobile, AL Metropolitan Statistical Area","4,602"
"Montgomery, AL Metropolitan Statistical Area","5,236"
"Tuscaloosa, AL Metropolitan Statistical Area","5,646"
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2021 U.S. Census figures. Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2023, Federal Trade Commission",
