Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Areas,# of Reports
"Blacksburg-Christiansburg, VA Metropolitan Statistical Area","1,328"
"Bluefield, WV-VA Micropolitan Statistical Area",813
"Charlottesville, VA Metropolitan Statistical Area","2,018"
"Danville, VA Micropolitan Statistical Area",814
"Harrisonburg, VA Metropolitan Statistical Area",899
"Kingsport-Bristol, TN-VA Metropolitan Statistical Area","2,674"
"Lynchburg, VA Metropolitan Statistical Area","2,378"
"Richmond, VA Metropolitan Statistical Area","16,858"
"Roanoke, VA Metropolitan Statistical Area","3,468"
"Staunton, VA Metropolitan Statistical Area",975
"Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area","23,212"
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","86,271"
"Winchester, VA-WV Metropolitan Statistical Area","1,124"
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2021 U.S. Census figures. Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2023, Federal Trade Commission",
