Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Areas,# of Reports
"Fayetteville-Springdale-Rogers, AR Metropolitan Statistical Area","4,064"
"Fort Smith, AR-OK Metropolitan Statistical Area","1,529"
"Jonesboro, AR Metropolitan Statistical Area",952
"Little Rock-North Little Rock-Conway, AR Metropolitan Statistical Area","8,133"
"Memphis, TN-MS-AR Metropolitan Statistical Area","18,725"
"Texarkana, TX-AR Metropolitan Statistical Area","1,166"
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2021 U.S. Census figures. Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2023, Federal Trade Commission",
