Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Areas,# of Reports
"Bridgeport-Stamford-Norwalk, CT Metropolitan Statistical Area","8,900"
"Hartford-East Hartford-Middletown, CT Metropolitan Statistical Area","11,136"
"New Haven-Milford, CT Metropolitan Statistical Area","8,555"
"Norwich-New London, CT Metropolitan Statistical Area","2,475"
"Torrington, CT Micropolitan Statistical Area","1,687"
"Worcester, MA-CT Metropolitan Statistical Area","7,940"
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2021 U.S. Census figures. Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2023, Federal Trade Commission",
