Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Areas,# of Reports
"Chattanooga, TN-GA Metropolitan Statistical Area","5,579"
"Clarksville, TN-KY Metropolitan Statistical Area","3,629"
"Cleveland, TN Metropolitan Statistical Area","1,042"
"Cookeville, TN Micropolitan Statistical Area",920
"Jackson, TN Metropolitan Statistical Area","1,557"
"Johnson City, TN Metropolitan Statistical Area","1,725"
"Kingsport-Bristol, TN-VA Metropolitan Statistical Area","2,674"
"Knoxville, TN Metropolitan Statistical Area","8,247"
"Memphis, TN-MS-AR Metropolitan Statistical Area","18,725"
"Morristown, TN Metropolitan Statistical Area","1,065"
"Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Area","22,795"
"Tullahoma-Manchester, TN Micropolitan Statistical Area",802
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2021 U.S. Census figures. Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2023, Federal Trade Commission",
