Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Asheville, NC Metropolitan Statistical Area",1043
"Burlington, NC Metropolitan Statistical Area",994
"Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area",1284
"Durham-Chapel Hill, NC Metropolitan Statistical Area",959
"Fayetteville, NC Metropolitan Statistical Area",1214
"Goldsboro, NC Metropolitan Statistical Area",725
"Greensboro-High Point, NC Metropolitan Statistical Area",1007
"Greenville, NC Metropolitan Statistical Area",944
"Hickory-Lenoir-Morganton, NC Metropolitan Statistical Area",733
"Jacksonville, NC Metropolitan Statistical Area",933
"Lumberton, NC Micropolitan Statistical Area",621
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metropolitan Statistical Area",1183
"New Bern, NC Metropolitan Statistical Area",881
"Pinehurst-Southern Pines, NC Micropolitan Statistical Area",946
"Raleigh-Cary, NC Metropolitan Statistical Area",1122
"Rocky Mount, NC Metropolitan Statistical Area",857
"Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",1292
"Wilmington, NC Metropolitan Statistical Area",907
"Winston-Salem, NC Metropolitan Statistical Area",941
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2021, Federal Trade Commission",
