Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Bowling Green, KY Metropolitan Statistical Area",709
"Cincinnati, OH-KY-IN Metropolitan Statistical Area",897
"Clarksville, TN-KY Metropolitan Statistical Area",1133
"Elizabethtown-Fort Knox, KY Metropolitan Statistical Area",900
"Evansville, IN-KY Metropolitan Statistical Area",817
"Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area",701
"Lexington-Fayette, KY Metropolitan Statistical Area",876
"London, KY Micropolitan Statistical Area",543
"Louisville/Jefferson County, KY-IN Metropolitan Statistical Area",947
"Owensboro, KY Metropolitan Statistical Area",679
"Richmond-Berea, KY Micropolitan Statistical Area",805
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2021, Federal Trade Commission",
