Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Albany, GA Metropolitan Statistical Area",1114
"Athens-Clarke County, GA Metropolitan Statistical Area",700
"Atlanta-Sandy Springs-Alpharetta, GA Metropolitan Statistical Area",1769
"Augusta-Richmond County, GA-SC Metropolitan Statistical Area",1064
"Brunswick, GA Metropolitan Statistical Area",853
"Chattanooga, TN-GA Metropolitan Statistical Area",909
"Columbus, GA-AL Metropolitan Statistical Area",1140
"Dalton, GA Metropolitan Statistical Area",473
"Gainesville, GA Metropolitan Statistical Area",784
"LaGrange, GA-AL Micropolitan Statistical Area",792
"Macon-Bibb County, GA Metropolitan Statistical Area",1008
"Savannah, GA Metropolitan Statistical Area",1657
"Valdosta, GA Metropolitan Statistical Area",758
"Warner Robins, GA Metropolitan Statistical Area",1121
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2021, Federal Trade Commission",
