Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Appleton, WI Metropolitan Statistical Area",675
"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",1153
"Duluth, MN-WI Metropolitan Statistical Area",726
"Eau Claire, WI Metropolitan Statistical Area",695
"Fond du Lac, WI Metropolitan Statistical Area",768
"Green Bay, WI Metropolitan Statistical Area",690
"Janesville-Beloit, WI Metropolitan Statistical Area",706
"La Crosse-Onalaska, WI-MN Metropolitan Statistical Area",706
"Madison, WI Metropolitan Statistical Area",918
"Milwaukee-Waukesha, WI Metropolitan Statistical Area",931
"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",898
"Oshkosh-Neenah, WI Metropolitan Statistical Area",724
"Racine, WI Metropolitan Statistical Area",889
"Sheboygan, WI Metropolitan Statistical Area",664
"Wausau-Weston, WI Metropolitan Statistical Area",683
"Whitewater, WI Micropolitan Statistical Area",672
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2021, Federal Trade Commission",
