Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Flagstaff, AZ Metropolitan Statistical Area",810
"Lake Havasu City-Kingman, AZ Metropolitan Statistical Area",1073
"Phoenix-Mesa-Chandler, AZ Metropolitan Statistical Area",1107
"Prescott Valley-Prescott, AZ Metropolitan Statistical Area",1186
"Show Low, AZ Micropolitan Statistical Area",676
"Sierra Vista-Douglas, AZ Metropolitan Statistical Area",1001
"Tucson, AZ Metropolitan Statistical Area",1018
"Yuma, AZ Metropolitan Statistical Area",572
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2021, Federal Trade Commission",
