Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Allentown-Bethlehem-Easton, PA-NJ Metropolitan Statistical Area",989
"Altoona, PA Metropolitan Statistical Area",722
"Chambersburg-Waynesboro, PA Metropolitan Statistical Area",575
"East Stroudsburg, PA Metropolitan Statistical Area",1429
"Erie, PA Metropolitan Statistical Area",818
"Gettysburg, PA Metropolitan Statistical Area",603
"Harrisburg-Carlisle, PA Metropolitan Statistical Area",948
"Johnstown, PA Metropolitan Statistical Area",787
"Lancaster, PA Metropolitan Statistical Area",708
"Lebanon, PA Metropolitan Statistical Area",714
"New York-Newark-Jersey City, NY-NJ-PA Metropolitan Statistical Area",1116
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area",1690
"Pittsburgh, PA Metropolitan Statistical Area",1016
"Pottsville, PA Micropolitan Statistical Area",777
"Reading, PA Metropolitan Statistical Area",912
"Scranton--Wilkes-Barre, PA Metropolitan Statistical Area",870
"State College, PA Metropolitan Statistical Area",696
"Williamsport, PA Metropolitan Statistical Area",749
"York-Hanover, PA Metropolitan Statistical Area",813
"Youngstown-Warren-Boardman, OH-PA Metropolitan Statistical Area",855
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2021, Federal Trade Commission",
