Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Anniston-Oxford, AL Metropolitan Statistical Area",981
"Auburn-Opelika, AL Metropolitan Statistical Area",867
"Birmingham-Hoover, AL Metropolitan Statistical Area",1200
"Columbus, GA-AL Metropolitan Statistical Area",1140
"Daphne-Fairhope-Foley, AL Metropolitan Statistical Area",907
"Decatur, AL Metropolitan Statistical Area",693
"Dothan, AL Metropolitan Statistical Area",789
"Florence-Muscle Shoals, AL Metropolitan Statistical Area",722
"Gadsden, AL Metropolitan Statistical Area",1282
"Huntsville, AL Metropolitan Statistical Area",1233
"LaGrange, GA-AL Micropolitan Statistical Area",792
"Mobile, AL Metropolitan Statistical Area",1059
"Montgomery, AL Metropolitan Statistical Area",1623
"Tuscaloosa, AL Metropolitan Statistical Area",3691
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2021, Federal Trade Commission",
