Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Abilene, TX Metropolitan Statistical Area",851
"Amarillo, TX Metropolitan Statistical Area",698
"Austin-Round Rock-Georgetown, TX Metropolitan Statistical Area",1194
"Beaumont-Port Arthur, TX Metropolitan Statistical Area",1132
"Brownsville-Harlingen, TX Metropolitan Statistical Area",474
"College Station-Bryan, TX Metropolitan Statistical Area",733
"Corpus Christi, TX Metropolitan Statistical Area",694
"Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area",1283
"El Paso, TX Metropolitan Statistical Area",767
"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",1283
"Killeen-Temple, TX Metropolitan Statistical Area",1205
"Laredo, TX Metropolitan Statistical Area",415
"Longview, TX Metropolitan Statistical Area",848
"Lubbock, TX Metropolitan Statistical Area",744
"McAllen-Edinburg-Mission, TX Metropolitan Statistical Area",420
"Midland, TX Metropolitan Statistical Area",709
"Odessa, TX Metropolitan Statistical Area",742
"San Angelo, TX Metropolitan Statistical Area",699
"San Antonio-New Braunfels, TX Metropolitan Statistical Area",1047
"Sherman-Denison, TX Metropolitan Statistical Area",857
"Texarkana, TX-AR Metropolitan Statistical Area",728
"Tyler, TX Metropolitan Statistical Area",958
"Waco, TX Metropolitan Statistical Area",808
"Wichita Falls, TX Metropolitan Statistical Area",822
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2021, Federal Trade Commission",
