Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Boulder, CO Metropolitan Statistical Area",1170
"Colorado Springs, CO Metropolitan Statistical Area",1219
"Denver-Aurora-Lakewood, CO Metropolitan Statistical Area",1160
"Fort Collins, CO Metropolitan Statistical Area",1045
"Grand Junction, CO Metropolitan Statistical Area",951
"Greeley, CO Metropolitan Statistical Area",792
"Pueblo, CO Metropolitan Statistical Area",1053
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2021, Federal Trade Commission",
