Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Augusta-Richmond County, GA-SC Metropolitan Statistical Area",1064
"Charleston-North Charleston, SC Metropolitan Statistical Area",1448
"Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area",1284
"Columbia, SC Metropolitan Statistical Area",1228
"Florence, SC Metropolitan Statistical Area",1477
"Greenville-Anderson, SC Metropolitan Statistical Area",991
"Hilton Head Island-Bluffton, SC Metropolitan Statistical Area",985
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metropolitan Statistical Area",1183
"Spartanburg, SC Metropolitan Statistical Area",973
"Sumter, SC Metropolitan Statistical Area",1006
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2021, Federal Trade Commission",
