Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Bakersfield, CA Metropolitan Statistical Area",725
"Chico, CA Metropolitan Statistical Area",862
"El Centro, CA Metropolitan Statistical Area",423
"Eureka-Arcata, CA Micropolitan Statistical Area",913
"Fresno, CA Metropolitan Statistical Area",1010
"Hanford-Corcoran, CA Metropolitan Statistical Area",594
"Los Angeles-Long Beach-Anaheim, CA Metropolitan Statistical Area",1035
"Madera, CA Metropolitan Statistical Area",722
"Merced, CA Metropolitan Statistical Area",597
"Modesto, CA Metropolitan Statistical Area",690
"Napa, CA Metropolitan Statistical Area",852
"Oxnard-Thousand Oaks-Ventura, CA Metropolitan Statistical Area",913
"Redding, CA Metropolitan Statistical Area",895
"Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area",943
"Sacramento-Roseville-Folsom, CA Metropolitan Statistical Area",1102
"Salinas, CA Metropolitan Statistical Area",683
"San Diego-Chula Vista-Carlsbad, CA Metropolitan Statistical Area",1046
"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",1028
"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",955
"San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area",886
"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",947
"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",706
"Santa Rosa-Petaluma, CA Metropolitan Statistical Area",870
"Stockton, CA Metropolitan Statistical Area",967
"Vallejo, CA Metropolitan Statistical Area",1179
"Visalia, CA Metropolitan Statistical Area",581
"Yuba City, CA Metropolitan Statistical Area",822
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2021, Federal Trade Commission",
