Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Areas,# of Reports
"Boulder, CO Metropolitan Statistical Area",730
"Colorado Springs, CO Metropolitan Statistical Area","1,624"
"Denver-Aurora-Lakewood, CO Metropolitan Statistical Area","7,391"
"Fort Collins, CO Metropolitan Statistical Area",752
"Grand Junction, CO Metropolitan Statistical Area",250
"Greeley, CO Metropolitan Statistical Area",624
"Pueblo, CO Metropolitan Statistical Area",294
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2021 U.S. Census figures.",
,
"Source: Consumer Sentinel Network Data Book 2023, Federal Trade Commission",
