Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Areas,# of Reports
"Augusta-Waterville, ME Micropolitan Statistical Area",133
"Bangor, ME Metropolitan Statistical Area",157
"Lewiston-Auburn, ME Metropolitan Statistical Area",139
"Portland-South Portland, ME Metropolitan Statistical Area",878
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2021 U.S. Census figures.",
,
"Source: Consumer Sentinel Network Data Book 2023, Federal Trade Commission",
