Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Areas,# of Reports
"Baltimore-Columbia-Towson, MD Metropolitan Statistical Area","8,376"
"California-Lexington Park, MD Metropolitan Statistical Area",188
"Hagerstown-Martinsburg, MD-WV Metropolitan Statistical Area",494
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","29,038"
"Salisbury, MD-DE Metropolitan Statistical Area",700
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","19,236"
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2021 U.S. Census figures.",
,
"Source: Consumer Sentinel Network Data Book 2023, Federal Trade Commission",
