Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Areas,# of Reports
"Barnstable Town, MA Metropolitan Statistical Area",546
"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area","17,842"
"Pittsfield, MA Metropolitan Statistical Area",253
"Providence-Warwick, RI-MA Metropolitan Statistical Area","4,608"
"Springfield, MA Metropolitan Statistical Area","1,789"
"Worcester, MA-CT Metropolitan Statistical Area","2,632"
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2021 U.S. Census figures.",
,
"Source: Consumer Sentinel Network Data Book 2023, Federal Trade Commission",
