Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"McAllen-Edinburg-Mission, TX Metropolitan Statistical Area",254
"Corpus Christi, TX Metropolitan Statistical Area",205
"Lubbock, TX Metropolitan Statistical Area",160
"El Paso, TX Metropolitan Statistical Area",234
"Abilene, TX Metropolitan Statistical Area",161
"Killeen-Temple, TX Metropolitan Statistical Area",488
"San Antonio-New Braunfels, TX Metropolitan Statistical Area",273
"Austin-Round Rock-Georgetown, TX Metropolitan Statistical Area",309
"Texarkana, TX-AR Metropolitan Statistical Area",197
"Longview, TX Metropolitan Statistical Area",190
"Midland, TX Metropolitan Statistical Area",193
"Amarillo, TX Metropolitan Statistical Area",164
"Sherman-Denison, TX Metropolitan Statistical Area",237
"Laredo, TX Metropolitan Statistical Area",138
"Wichita Falls, TX Metropolitan Statistical Area",214
"Brownsville-Harlingen, TX Metropolitan Statistical Area",268
"Odessa, TX Metropolitan Statistical Area",234
"Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area",456
"Waco, TX Metropolitan Statistical Area",222
"Tyler, TX Metropolitan Statistical Area",314
"San Angelo, TX Metropolitan Statistical Area",168
"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",651
"College Station-Bryan, TX Metropolitan Statistical Area",185
"Beaumont-Port Arthur, TX Metropolitan Statistical Area",339
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2020 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.",
,
"Source: Consumer Sentinel Network Data Book 2022, Federal Trade Commission",
