Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area",567
"State College, PA Metropolitan Statistical Area",139
"Lebanon, PA Metropolitan Statistical Area",212
"New York-Newark-Jersey City, NY-NJ-PA Metropolitan Statistical Area",363
"Allentown-Bethlehem-Easton, PA-NJ Metropolitan Statistical Area",310
"Gettysburg, PA Metropolitan Statistical Area",135
"Youngstown-Warren-Boardman, OH-PA Metropolitan Statistical Area",277
"Scranton--Wilkes-Barre, PA Metropolitan Statistical Area",261
"Johnstown, PA Metropolitan Statistical Area",144
"Erie, PA Metropolitan Statistical Area",197
"East Stroudsburg, PA Metropolitan Statistical Area",344
"Chambersburg-Waynesboro, PA Metropolitan Statistical Area",116
"Lancaster, PA Metropolitan Statistical Area",203
"Pottsville, PA Micropolitan Statistical Area",201
"Pittsburgh, PA Metropolitan Statistical Area",306
"Altoona, PA Metropolitan Statistical Area",137
"Harrisburg-Carlisle, PA Metropolitan Statistical Area",241
"Williamsport, PA Metropolitan Statistical Area",189
"Reading, PA Metropolitan Statistical Area",316
"York-Hanover, PA Metropolitan Statistical Area",209
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2020 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.",
,
"Source: Consumer Sentinel Network Data Book 2022, Federal Trade Commission",
