Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Lewiston-Auburn, ME Metropolitan Statistical Area",124
"Portland-South Portland, ME Metropolitan Statistical Area",127
"Augusta-Waterville, ME Micropolitan Statistical Area",102
"Bangor, ME Metropolitan Statistical Area",84
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2020 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.",
,
"Source: Consumer Sentinel Network Data Book 2022, Federal Trade Commission",
