Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Appleton, WI Metropolitan Statistical Area",103
"La Crosse-Onalaska, WI-MN Metropolitan Statistical Area",75
"Eau Claire, WI Metropolitan Statistical Area",90
"Madison, WI Metropolitan Statistical Area",154
"Wausau-Weston, WI Metropolitan Statistical Area",90
"Milwaukee-Waukesha, WI Metropolitan Statistical Area",239
"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",156
"Fond du Lac, WI Metropolitan Statistical Area",93
"Green Bay, WI Metropolitan Statistical Area",113
"Sheboygan, WI Metropolitan Statistical Area",92
"Oshkosh-Neenah, WI Metropolitan Statistical Area",123
"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",391
"Whitewater, WI Micropolitan Statistical Area",110
"Janesville-Beloit, WI Metropolitan Statistical Area",120
"Duluth, MN-WI Metropolitan Statistical Area",98
"Racine, WI Metropolitan Statistical Area",159
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2020 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.",
,
"Source: Consumer Sentinel Network Data Book 2022, Federal Trade Commission",
