Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"New Orleans-Metairie, LA Metropolitan Statistical Area",480
"Monroe, LA Metropolitan Statistical Area",234
"Shreveport-Bossier City, LA Metropolitan Statistical Area",417
"Lafayette, LA Metropolitan Statistical Area",779
"Lake Charles, LA Metropolitan Statistical Area",262
"Baton Rouge, LA Metropolitan Statistical Area",974
"Hammond, LA Metropolitan Statistical Area",365
"Houma-Thibodaux, LA Metropolitan Statistical Area",303
"Alexandria, LA Metropolitan Statistical Area",295
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2020 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.",
,
"Source: Consumer Sentinel Network Data Book 2022, Federal Trade Commission",
