Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Des Moines-West Des Moines, IA Metropolitan Statistical Area",131
"Ames, IA Metropolitan Statistical Area",86
"Cedar Rapids, IA Metropolitan Statistical Area",110
"Waterloo-Cedar Falls, IA Metropolitan Statistical Area",103
"Sioux City, IA-NE-SD Metropolitan Statistical Area",80
"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",130
"Iowa City, IA Metropolitan Statistical Area",109
"Davenport-Moline-Rock Island, IA-IL Metropolitan Statistical Area",135
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2020 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.",
,
"Source: Consumer Sentinel Network Data Book 2022, Federal Trade Commission",
