Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Fresno, CA Metropolitan Statistical Area",294
"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",215
"Oxnard-Thousand Oaks-Ventura, CA Metropolitan Statistical Area",215
"San Diego-Chula Vista-Carlsbad, CA Metropolitan Statistical Area",253
"Modesto, CA Metropolitan Statistical Area",201
"Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area",306
"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",188
"Los Angeles-Long Beach-Anaheim, CA Metropolitan Statistical Area",484
"Yuba City, CA Metropolitan Statistical Area",195
"Vallejo, CA Metropolitan Statistical Area",254
"Hanford-Corcoran, CA Metropolitan Statistical Area",154
"Visalia, CA Metropolitan Statistical Area",120
"Chico, CA Metropolitan Statistical Area",283
"Sacramento-Roseville-Folsom, CA Metropolitan Statistical Area",278
"Redding, CA Metropolitan Statistical Area",129
"Madera, CA Metropolitan Statistical Area",173
"El Centro, CA Metropolitan Statistical Area",119
"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",216
"Merced, CA Metropolitan Statistical Area",165
"Salinas, CA Metropolitan Statistical Area",152
"San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area",138
"Eureka-Arcata, CA Micropolitan Statistical Area",140
"Santa Rosa-Petaluma, CA Metropolitan Statistical Area",161
"Bakersfield, CA Metropolitan Statistical Area",215
"Stockton, CA Metropolitan Statistical Area",246
"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",148
"Napa, CA Metropolitan Statistical Area",162
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2020 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.",
,
"Source: Consumer Sentinel Network Data Book 2022, Federal Trade Commission",
