Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Norwich-New London, CT Metropolitan Statistical Area",156
"Worcester, MA-CT Metropolitan Statistical Area",165
"Bridgeport-Stamford-Norwalk, CT Metropolitan Statistical Area",245
"New Haven-Milford, CT Metropolitan Statistical Area",242
"Hartford-East Hartford-Middletown, CT Metropolitan Statistical Area",238
"Torrington, CT Micropolitan Statistical Area",167
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2020 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.",
,
"Source: Consumer Sentinel Network Data Book 2022, Federal Trade Commission",
