Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Kansas City, MO-KS Metropolitan Statistical Area",228
"Manhattan, KS Metropolitan Statistical Area",168
"Lawrence, KS Metropolitan Statistical Area",207
"Topeka, KS Metropolitan Statistical Area",233
"Wichita, KS Metropolitan Statistical Area",209
"St. Joseph, MO-KS Metropolitan Statistical Area",129
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2020 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.",
,
"Source: Consumer Sentinel Network Data Book 2022, Federal Trade Commission",
