Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Memphis, TN-MS-AR Metropolitan Statistical Area",513
"Cleveland, TN Metropolitan Statistical Area",131
"Chattanooga, TN-GA Metropolitan Statistical Area",178
"Jackson, TN Metropolitan Statistical Area",175
"Tullahoma-Manchester, TN Micropolitan Statistical Area",109
"Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Area",272
"Kingsport-Bristol, TN-VA Metropolitan Statistical Area",91
"Cookeville, TN Micropolitan Statistical Area",116
"Johnson City, TN Metropolitan Statistical Area",96
"Morristown, TN Metropolitan Statistical Area",115
"Knoxville, TN Metropolitan Statistical Area",145
"Clarksville, TN-KY Metropolitan Statistical Area",265
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2020 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.",
,
"Source: Consumer Sentinel Network Data Book 2022, Federal Trade Commission",
