Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Hagerstown-Martinsburg, MD-WV Metropolitan Statistical Area",192
"Baltimore-Columbia-Towson, MD Metropolitan Statistical Area",354
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",326
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area",567
"Salisbury, MD-DE Metropolitan Statistical Area",202
"California-Lexington Park, MD Metropolitan Statistical Area",181
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2020 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.",
,
"Source: Consumer Sentinel Network Data Book 2022, Federal Trade Commission",
